report_date,location,data_field,value
2016-05-05,Nicaragua-Chinandega,total_zika_confirmed_cumulative,6
2016-05-05,Nicaragua-Rivas,total_zika_confirmed_cumulative,5
2016-05-05,Nicaragua-Carazo,total_zika_confirmed_cumulative,3
2016-05-05,Nicaragua-Granada,total_zika_confirmed_cumulative,3
2016-05-05,Nicaragua-Matagalpa,total_zika_confirmed_cumulative,2
2016-05-05,Nicaragua-Jinotega,total_zika_confirmed_cumulative,1
2016-05-09,Nicaragua,total_zika_confirmed_cumulative,184
2016-05-09,Nicaragua,total_zika_confirmed_pregnant_cumulative,33
2016-05-11,Nicaragua,total_zika_confirmed_cumulative,185
2016-05-11,Nicaragua,total_zika_confirmed_pregnant_cumulative,33
2016-05-16,Nicaragua,total_zika_confirmed_cumulative,196
2016-05-19,Nicaragua,total_zika_confirmed_cumulative,196
2016-05-19,Nicaragua,total_zika_confirmed_pregnant_cumulative,38
2016-05-23,Nicaragua,total_zika_confirmed_cumulative,206
2016-05-23,Nicaragua,total_zika_confirmed_pregnant_cumulative,40
2016-05-26,Nicaragua,normal_birth_confirmed_zika,9
2016-05-27,Nicaragua,total_zika_confirmed_cumulative,212
2016-05-27,Nicaragua,total_zika_confirmed_pregnant_cumulative,42
2016-06-03,Nicaragua,total_zika_confirmed_pregnant_cumulative,42
2016-06-03,Nicaragua,total_zika_confirmed,5
2016-06-06,Nicaragua,total_zika_confirmed_cumulative,232
2016-06-07,Nicaragua,normal_birth_confirmed_zika,12
2016-06-13,Nicaragua,total_zika_confirmed_pregnant_cumulative,50
2016-06-13,Nicaragua,total_zika_confirmed,16
2016-06-13,Nicaragua,total_zika_confirmed_cumulative,248
2016-06-13,Nicaragua,normal_birth_confirmed_zika,14
2016-06-17,Nicaragua,total_zika_confirmed,26
2016-06-17,Nicaragua,total_zika_confirmed_pregnant_cumulative,58
2016-06-17,Nicaragua,normal_birth_confirmed_zika,17
2016-06-20,Nicaragua,total_zika_confirmed_pregnant_cumulative,58
2016-06-20,Nicaragua,total_zika_confirmed,29
2016-06-20,Nicaragua,normal_birth_confirmed_zika,17
2016-06-20,Nicaragua,total_zika_confirmed_pregnant,8
2016-06-21,Nicaragua,normal_birth_confirmed_zika,1
2016-06-22,Nicaragua,total_zika_confirmed,8
2016-06-22,Nicaragua,total_zika_confirmed_pregnant,2
2016-06-23,Nicaragua,total_zika_confirmed,1
2016-06-23,Nicaragua,total_zika_confirmed_pregnant,1
2016-06-23,Nicaragua,total_zika_confirmed_cumulative,285
2016-06-27,Nicaragua,total_zika_confirmed,18
2016-06-29,Nicaragua,total_zika_confirmed,3
2016-07-01,Nicaragua,total_zika_confirmed,13
2016-07-01,Nicaragua,total_zika_confirmed_pregnant,7
2016-07-04,Nicaragua,total_zika_confirmed_pregnant_cumulative,96
2016-07-05,Nicaragua,total_zika_confirmed_pregnant_cumulative,100
2016-07-04,Nicaragua,total_zika_confirmed,62
2016-07-04,Nicaragua,total_zika_confirmed_pregnant,22
2016-07-04,Nicaragua,total_zika_confirmed_cumulative,376
2016-07-05,Nicaragua,normal_birth_confirmed_zika,1
2016-07-11,Nicaragua,total_zika_confirmed,28
2016-07-25,Nicaragua,total_zika_confirmed,76
2016-07-25,Nicaragua,normal_birth_confirmed_zika,36
2016-07-25,Nicaragua,total_zika_confirmed_pregnant,27
